,瘤痢,瘤痢疙,老矫,乞闭扁柯(∑C),弥历扁柯(∑C),弥绊扁柯(∑C),老碍荐樊(mm),乞闭 捞浇痢柯档(∑C),弥家 惑措嚼档(%),乞闭 惑措嚼档(%),乞闭 刘扁拘(hPa),乞闭 泅瘤扁拘(hPa),弥绊 秦搁扁拘(hPa),弥历 秦搁扁拘(hPa),乞闭 秦搁扁拘(hPa),啊炼矫埃(hr),钦拌 老炼 矫埃(hr),钦拌 老荤(MJ/m2),老 弥缴脚利汲(cm),老 弥缴利汲(cm),乞闭 傈款樊(1/10),乞闭 吝窍摸款樊(1/10),乞闭 瘤搁柯档(∑C),弥历 檬惑柯档(∑C)
2608,156,堡林,2014-04-27,15.7,13.5,18.1,15.0,11.8,53.0,78.4,13.8,1010.0,1022.9,1015.6,1018.6,13.5,0.0,3.28,0,0,10.0,6.6,16.2,13.0
2609,156,堡林,2014-04-27,15.7,13.5,18.1,15.0,11.8,53.0,78.4,13.8,1010.0,1022.9,1015.6,1018.6,13.5,0.0,3.28,0,0,10.0,6.6,16.2,13.0
2610,156,堡林,2014-04-28,15.0,12.4,18.2,11.5,11.4,63.0,80.3,13.5,1001.4,1015.7,1007.9,1009.9,13.5,0.0,2.79,0,0,9.9,6.6,14.9,12.5
2611,156,堡林,2014-04-28,15.0,12.4,18.2,11.5,11.4,63.0,80.3,13.5,1001.4,1015.7,1007.9,1009.9,13.5,0.0,2.79,0,0,9.9,6.6,14.9,12.5
2612,156,堡林,2014-04-29,14.2,12.3,17.0,10.0,12.1,78.0,87.3,14.1,999.4,1009.9,1006.3,1007.9,13.5,0.1,6.81,0,0,9.4,6.5,16.5,10.9
2613,156,堡林,2014-04-29,14.2,12.3,17.0,10.0,12.1,78.0,87.3,14.1,999.4,1009.9,1006.3,1007.9,13.5,0.1,6.81,0,0,9.4,6.5,16.5,10.9
2614,156,堡林,2014-04-30,14.9,11.3,20.4,0,10.1,53.0,74.4,12.4,1002.1,1013.5,1008.7,1010.6,13.5,4.5,12.82,0,0,5.3,5.3,16.3,9.5
2615,156,堡林,2014-04-30,14.9,11.3,20.4,0,10.1,53.0,74.4,12.4,1002.1,1013.5,1008.7,1010.6,13.5,4.5,12.82,0,0,5.3,5.3,16.3,9.5
2616,156,堡林,2014-05-01,16.2,9.5,23.9,0,7.1,33.0,58.1,10.1,1006.4,1016.6,1012.9,1014.9,13.6,12.3,24.82,0,0,0.3,0.3,18.9,7.1
2617,156,堡林,2014-05-01,16.2,9.5,23.9,0,7.1,33.0,58.1,10.1,1006.4,1016.6,1012.9,1014.9,13.6,12.3,24.82,0,0,0.3,0.3,18.9,7.1
2618,156,堡林,2014-05-02,17.1,10.3,26.4,0,8.5,34.0,59.1,11.2,1006.6,1018.1,1011.6,1015.2,13.6,10.3,22.08,0,0,3.9,0.8,19.8,7.9
2619,156,堡林,2014-05-02,17.1,10.3,26.4,0,8.5,34.0,59.1,11.2,1006.6,1018.1,1011.6,1015.2,13.6,10.3,22.08,0,0,3.9,0.8,19.8,7.9
2620,156,堡林,2014-05-03,14.9,8.6,21.7,0,2.2,19.0,47.1,7.3,1011.1,1021.5,1017.7,1019.7,13.7,12.8,27.21,0,0,1.3,1.0,21.2,6.3
2621,156,堡林,2014-05-03,14.9,8.6,21.7,0,2.2,19.0,47.1,7.3,1011.1,1021.5,1017.7,1019.7,13.7,12.8,27.21,0,0,1.3,1.0,21.2,6.3
2622,156,堡林,2014-05-04,13.9,9.4,21.6,2.0,5.3,23.0,60.3,9.0,1008.0,1020.6,1013.4,1016.6,13.7,2.3,13.52,0,0,9.1,2.8,17.6,7.4
2623,156,堡林,2014-05-04,13.9,9.4,21.6,2.0,5.3,23.0,60.3,9.0,1008.0,1020.6,1013.4,1016.6,13.7,2.3,13.52,0,0,9.1,2.8,17.6,7.4
2624,156,堡林,2014-05-05,11.9,7.0,17.8,0,-1.4,17.0,43.8,5.7,1010.9,1021.9,1017.6,1019.6,13.7,12.5,27.29,0,0,2.4,0.4,18.1,4.2
2625,156,堡林,2014-05-05,11.9,7.0,17.8,0,-1.4,17.0,43.8,5.7,1010.9,1021.9,1017.6,1019.6,13.7,12.5,27.29,0,0,2.4,0.4,18.1,4.2
2626,156,堡林,2014-05-06,14.0,7.0,21.3,0,0.1,17.0,42.8,6.3,1010.8,1021.7,1017.0,1019.5,13.8,12.9,26.98,0,0,0.9,0.3,21.1,3.6
2627,156,堡林,2014-05-06,14.0,7.0,21.3,0,0.1,17.0,42.8,6.3,1010.8,1021.7,1017.0,1019.5,13.8,12.9,26.98,0,0,0.9,0.3,21.1,3.6
2628,156,堡林,2014-05-07,16.0,7.2,23.9,0,2.7,20.0,44.1,7.6,1006.3,1018.7,1011.5,1014.9,13.8,12.6,27.1,0,0,1.5,1.3,22.8,3.6
2629,156,堡林,2014-05-07,16.0,7.2,23.9,0,2.7,20.0,44.1,7.6,1006.3,1018.7,1011.5,1014.9,13.8,12.6,27.1,0,0,1.5,1.3,22.8,3.6
2630,156,堡林,2014-05-08,15.9,10.4,20.0,0.5,8.6,33.0,64.5,11.4,1004.1,1016.7,1008.9,1012.7,13.8,10.8,24.28,0,0,3.5,3.1,23.5,7.1
2631,156,堡林,2014-05-08,15.9,10.4,20.0,0.5,8.6,33.0,64.5,11.4,1004.1,1016.7,1008.9,1012.7,13.8,10.8,24.28,0,0,3.5,3.1,23.5,7.1
2632,156,堡林,2014-05-09,17.3,8.7,25.1,0,4.6,19.0,49.8,8.6,1009.6,1020.5,1015.7,1018.2,13.8,12.3,25.31,0,0,0.6,0.0,23.2,6.2
2633,156,堡林,2014-05-09,17.3,8.7,25.1,0,4.6,19.0,49.8,8.6,1009.6,1020.5,1015.7,1018.2,13.8,12.3,25.31,0,0,0.6,0.0,23.2,6.2
2634,156,堡林,2014-05-10,19.4,11.9,27.6,0,5.1,19.0,42.6,8.9,1011.1,1021.6,1017.2,1019.6,13.9,11.8,25.57,0,0,3.9,0.0,25.3,9.1
2635,156,堡林,2014-05-10,19.4,11.9,27.6,0,5.1,19.0,42.6,8.9,1011.1,1021.6,1017.2,1019.6,13.9,11.8,25.57,0,0,3.9,0.0,25.3,9.1
2636,156,堡林,2014-05-11,18.6,15.8,24.3,27.0,9.2,31.0,58.0,12.3,1003.7,1018.5,1006.9,1012.2,13.9,3.9,14.54,0,0,8.6,5.0,21.5,10.3
2637,156,堡林,2014-05-11,18.6,15.8,24.3,27.0,9.2,31.0,58.0,12.3,1003.7,1018.5,1006.9,1012.2,13.9,3.9,14.54,0,0,8.6,5.0,21.5,10.3
2638,156,堡林,2014-05-12,18.1,14.3,23.4,8.0,11.5,36.0,68.3,13.7,1000.3,1011.4,1005.6,1008.8,13.9,11.6,25.3,0,0,4.4,2.1,21.8,13.0
2639,156,堡林,2014-05-12,18.1,14.3,23.4,8.0,11.5,36.0,68.3,13.7,1000.3,1011.4,1005.6,1008.8,13.9,11.6,25.3,0,0,4.4,2.1,21.8,13.0
2640,156,堡林,2014-05-13,20.1,12.7,27.7,0,11.8,34.0,62.3,13.9,1001.0,1012.1,1007.1,1009.4,14.0,11.9,25.17,0,0,1.3,0.9,21.8,9.8
2641,156,堡林,2014-05-13,20.1,12.7,27.7,0,11.8,34.0,62.3,13.9,1001.0,1012.1,1007.1,1009.4,14.0,11.9,25.17,0,0,1.3,0.9,21.8,9.8
2642,156,堡林,2014-05-14,17.0,15.0,19.1,3.0,12.0,56.0,73.0,14.0,994.3,1007.6,998.9,1002.7,14.0,0.0,7.34,0,0,9.6,6.6,18.9,12.8
2643,156,堡林,2014-05-14,17.0,15.0,19.1,3.0,12.0,56.0,73.0,14.0,994.3,1007.6,998.9,1002.7,14.0,0.0,7.34,0,0,9.6,6.6,18.9,12.8
2644,156,堡林,2014-05-15,18.4,14.0,24.0,0,8.9,34.0,56.9,11.5,994.6,1007.8,1000.0,1003.0,14.0,10.9,25.6,0,0,3.4,2.1,21.2,11.8
2645,156,堡林,2014-05-15,18.4,14.0,24.0,0,8.9,34.0,56.9,11.5,994.6,1007.8,1000.0,1003.0,14.0,10.9,25.6,0,0,3.4,2.1,21.2,11.8
2646,156,堡林,2014-05-16,19.0,12.2,26.8,0,9.2,32.0,55.6,11.6,1001.7,1013.4,1007.8,1010.1,14.0,11.9,24.54,0,0,2.0,0.0,22.3,8.6
2647,156,堡林,2014-05-16,19.0,12.2,26.8,0,9.2,32.0,55.6,11.6,1001.7,1013.4,1007.8,1010.1,14.0,11.9,24.54,0,0,2.0,0.0,22.3,8.6
2648,156,堡林,2014-05-17,20.2,13.8,28.3,0,7.0,17.0,46.6,10.2,1004.3,1014.8,1010.5,1012.7,14.1,12.6,25.74,0,0,3.4,0.0,24.6,9.9
2649,156,堡林,2014-05-17,20.2,13.8,28.3,0,7.0,17.0,46.6,10.2,1004.3,1014.8,1010.5,1012.7,14.1,12.6,25.74,0,0,3.4,0.0,24.6,9.9
2650,156,堡林,2014-05-18,20.6,13.7,28.3,0,8.1,23.0,47.9,10.8,1005.0,1014.8,1011.1,1013.4,14.1,12.3,26.32,0,0,3.6,0.0,25.8,10.9
2651,156,堡林,2014-05-18,20.6,13.7,28.3,0,8.1,23.0,47.9,10.8,1005.0,1014.8,1011.1,1013.4,14.1,12.3,26.32,0,0,3.6,0.0,25.8,10.9
2652,156,堡林,2014-05-19,21.4,13.3,29.1,0,8.1,24.0,46.6,10.9,1003.9,1015.5,1009.9,1012.3,14.1,10.2,23.6,0,0,4.1,0.3,26.6,10.1
2653,156,堡林,2014-05-19,21.4,13.3,29.1,0,8.1,24.0,46.6,10.9,1003.9,1015.5,1009.9,1012.3,14.1,10.2,23.6,0,0,4.1,0.3,26.6,10.1
2654,156,堡林,2014-05-20,18.1,16.1,21.7,12.5,13.9,50.0,78.0,16.0,998.6,1011.3,1004.3,1007.0,14.1,1.1,5.37,0,0,7.1,5.1,19.3,13.8
2655,156,堡林,2014-05-20,18.1,16.1,21.7,12.5,13.9,50.0,78.0,16.0,998.6,1011.3,1004.3,1007.0,14.1,1.1,5.37,0,0,7.1,5.1,19.3,13.8
2656,156,堡林,2014-05-21,18.6,13.7,25.2,0,12.5,41.0,70.3,14.5,1000.0,1010.5,1006.3,1008.4,14.2,11.5,25.92,0,0,0.5,0.5,23.4,11.0
2657,156,堡林,2014-05-21,18.6,13.7,25.2,0,12.5,41.0,70.3,14.5,1000.0,1010.5,1006.3,1008.4,14.2,11.5,25.92,0,0,0.5,0.5,23.4,11.0
2658,156,堡林,2014-05-22,21.2,13.0,28.8,0,13.4,30.0,64.1,15.5,1004.4,1015.8,1010.4,1012.8,14.2,10.8,24.47,0,0,1.9,0.3,26.3,11.3
2659,156,堡林,2014-05-22,21.2,13.0,28.8,0,13.4,30.0,64.1,15.5,1004.4,1015.8,1010.4,1012.8,14.2,10.8,24.47,0,0,1.9,0.3,26.3,11.3
2660,156,堡林,2014-05-23,22.5,18.5,27.6,0,15.2,45.0,65.4,17.3,1010.0,1020.2,1015.8,1018.3,14.2,8.0,20.43,0,0,3.9,3.9,27.1,16.5
2661,156,堡林,2014-05-23,22.5,18.5,27.6,0,15.2,45.0,65.4,17.3,1010.0,1020.2,1015.8,1018.3,14.2,8.0,20.43,0,0,3.9,3.9,27.1,16.5
2662,156,堡林,2014-05-24,22.4,17.3,28.5,0,14.3,37.0,62.1,16.4,1009.0,1020.2,1015.4,1017.3,14.2,6.8,18.83,0,0,5.9,2.5,26.8,14.6
2663,156,堡林,2014-05-24,22.4,17.3,28.5,0,14.3,37.0,62.1,16.4,1009.0,1020.2,1015.4,1017.3,14.2,6.8,18.83,0,0,5.9,2.5,26.8,14.6
2664,156,堡林,2014-05-25,20.3,18.7,23.4,2.5,14.8,55.0,71.9,16.9,1001.5,1016.2,1004.8,1009.9,14.3,0.4,9.02,0,0,9.5,6.4,21.4,17.9
2665,156,堡林,2014-05-25,20.3,18.7,23.4,2.5,14.8,55.0,71.9,16.9,1001.5,1016.2,1004.8,1009.9,14.3,0.4,9.02,0,0,9.5,6.4,21.4,17.9
2666,156,堡林,2014-05-26,21.4,17.3,26.7,1.5,8.3,19.0,50.6,11.9,996.8,1006.4,1004.0,1005.1,14.3,11.2,26.47,0,0,3.3,1.5,26.3,11.7
2667,156,堡林,2014-05-26,21.4,17.3,26.7,1.5,8.3,19.0,50.6,11.9,996.8,1006.4,1004.0,1005.1,14.3,11.2,26.47,0,0,3.3,1.5,26.3,11.7
2668,156,堡林,2014-05-27,22.6,14.8,29.8,0,11.3,29.0,51.0,13.5,995.0,1006.3,1000.4,1003.2,14.3,12.2,25.15,0,0,1.5,0.0,26.9,11.5
2669,156,堡林,2014-05-27,22.6,14.8,29.8,0,11.3,29.0,51.0,13.5,995.0,1006.3,1000.4,1003.2,14.3,12.2,25.15,0,0,1.5,0.0,26.9,11.5
2670,156,堡林,2014-05-28,22.3,17.7,28.1,0,13.9,34.0,60.5,15.9,993.9,1006.2,1000.5,1002.1,14.3,9.8,23.66,0,0,1.6,1.6,27.9,15.9
2671,156,堡林,2014-05-28,22.3,17.7,28.1,0,13.9,34.0,60.5,15.9,993.9,1006.2,1000.5,1002.1,14.3,9.8,23.66,0,0,1.6,1.6,27.9,15.9
2672,156,堡林,2014-05-29,23.7,16.9,33.3,0,12.0,21.0,53.1,14.1,999.5,1009.8,1005.9,1007.7,14.3,11.6,26.58,0,0,1.4,0.5,31.0,15.1
2673,156,堡林,2014-05-29,23.7,16.9,33.3,0,12.0,21.0,53.1,14.1,999.5,1009.8,1005.9,1007.7,14.3,11.6,26.58,0,0,1.4,0.5,31.0,15.1
2674,156,堡林,2014-05-30,24.9,16.5,33.5,0,9.1,15.0,42.5,11.8,1002.5,1013.0,1009.1,1010.7,14.3,12.8,27.04,0,0,0.1,0.0,31.3,12.1
2675,156,堡林,2014-05-30,24.9,16.5,33.5,0,9.1,15.0,42.5,11.8,1002.5,1013.0,1009.1,1010.7,14.3,12.8,27.04,0,0,0.1,0.0,31.3,12.1
2676,156,堡林,2014-05-31,25.7,18.3,33.5,0,12.3,24.0,45.9,14.5,1005.0,1014.6,1010.9,1013.2,14.4,12.5,25.66,0,0,0.3,0.0,31.4,13.7
2677,156,堡林,2014-05-31,25.7,18.3,33.5,0,12.3,24.0,45.9,14.5,1005.0,1014.6,1010.9,1013.2,14.4,12.5,25.66,0,0,0.3,0.0,31.4,13.7
2678,156,堡林,2014-06-01,23.9,19.8,28.9,0,14.0,30.0,55.6,16.1,1003.7,1014.7,1009.9,1012.0,14.4,0.0,9.49,0,0,9.0,6.0,24.9,16.6
2679,156,堡林,2014-06-01,23.9,19.8,28.9,0,14.0,30.0,55.6,16.1,1003.7,1014.7,1009.9,1012.0,14.4,0.0,9.49,0,0,9.0,6.0,24.9,16.6
2680,156,堡林,2014-06-02,20.6,18.3,23.4,5.5,13.3,40.0,64.4,15.4,998.1,1010.7,1004.4,1006.4,14.4,0.4,5.29,0,0,9.4,7.6,20.8,18.2
2681,156,堡林,2014-06-02,20.6,18.3,23.4,5.5,13.3,40.0,64.4,15.4,998.1,1010.7,1004.4,1006.4,14.4,0.4,5.29,0,0,9.4,7.6,20.8,18.2
2682,156,堡林,2014-06-03,19.6,18.2,23.3,4.0,15.8,62.0,79.9,18.0,995.3,1004.5,1003.1,1003.6,14.4,0.2,5.38,0,0,10.0,5.6,19.8,17.1
2683,156,堡林,2014-06-03,19.6,18.2,23.3,4.0,15.8,62.0,79.9,18.0,995.3,1004.5,1003.1,1003.6,14.4,0.2,5.38,0,0,10.0,5.6,19.8,17.1
2684,156,堡林,2014-06-04,22.5,18.3,28.5,5.0,16.3,50.0,69.8,18.5,994.8,1004.1,1001.7,1003.0,14.4,7.1,18.42,0,0,8.3,6.0,24.0,18.2
2685,156,堡林,2014-06-04,22.5,18.3,28.5,5.0,16.3,50.0,69.8,18.5,994.8,1004.1,1001.7,1003.0,14.4,7.1,18.42,0,0,8.3,6.0,24.0,18.2
2686,156,堡林,2014-06-05,22.7,19.0,26.8,0,14.8,47.0,61.9,16.8,995.2,1005.1,1002.2,1003.4,14.4,4.5,16.33,0,0,6.9,6.8,25.3,16.3
2687,156,堡林,2014-06-05,22.7,19.0,26.8,0,14.8,47.0,61.9,16.8,995.2,1005.1,1002.2,1003.4,14.4,4.5,16.33,0,0,6.9,6.8,25.3,16.3
2688,156,堡林,2014-06-06,22.4,19.4,28.1,0,15.1,39.0,65.0,17.2,996.8,1006.8,1003.6,1005.1,14.4,7.2,17.62,0,0,5.4,4.9,26.1,16.7
2689,156,堡林,2014-06-06,22.4,19.4,28.1,0,15.1,39.0,65.0,17.2,996.8,1006.8,1003.6,1005.1,14.4,7.2,17.62,0,0,5.4,4.9,26.1,16.7
2690,156,堡林,2014-06-07,22.4,17.6,29.2,0,15.7,42.0,67.8,17.9,997.2,1006.8,1003.3,1005.4,14.5,7.1,18.25,0,0,5.4,4.3,26.6,15.2
2691,156,堡林,2014-06-07,22.4,17.6,29.2,0,15.7,42.0,67.8,17.9,997.2,1006.8,1003.3,1005.4,14.5,7.1,18.25,0,0,5.4,4.3,26.6,15.2
2692,156,堡林,2014-06-08,22.4,19.4,27.7,0,15.6,43.0,66.8,17.7,998.9,1009.2,1005.8,1007.2,14.5,5.8,16.49,0,0,7.3,6.5,27.5,17.1
2693,156,堡林,2014-06-08,22.4,19.4,27.7,0,15.6,43.0,66.8,17.7,998.9,1009.2,1005.8,1007.2,14.5,5.8,16.49,0,0,7.3,6.5,27.5,17.1
2694,156,堡林,2014-06-09,22.7,19.4,27.2,0,16.6,53.0,69.0,18.8,1001.4,1010.9,1008.4,1009.7,14.5,5.1,13.99,0,0,8.3,7.3,28.4,18.8
2695,156,堡林,2014-06-09,22.7,19.4,27.2,0,16.6,53.0,69.0,18.8,1001.4,1010.9,1008.4,1009.7,14.5,5.1,13.99,0,0,8.3,7.3,28.4,18.8
2696,156,堡林,2014-06-10,23.7,19.7,28.7,0,16.4,46.0,64.9,18.7,1000.8,1011.0,1006.8,1009.1,14.5,7.2,16.86,0,0,7.4,7.4,30.0,17.0
2697,156,堡林,2014-06-10,23.7,19.7,28.7,0,16.4,46.0,64.9,18.7,1000.8,1011.0,1006.8,1009.1,14.5,7.2,16.86,0,0,7.4,7.4,30.0,17.0
2698,156,堡林,2014-06-11,23.2,19.7,28.7,0,14.4,35.0,59.5,16.5,997.3,1009.1,1002.8,1005.5,14.5,11.4,24.32,0,0,5.8,5.6,29.2,17.8
2699,156,堡林,2014-06-11,23.2,19.7,28.7,0,14.4,35.0,59.5,16.5,997.3,1009.1,1002.8,1005.5,14.5,11.4,24.32,0,0,5.8,5.6,29.2,17.8
2700,156,堡林,2014-06-12,19.6,16.5,24.8,48.5,15.5,55.0,78.1,17.6,995.0,1004.7,1001.3,1003.3,14.5,6.2,13.21,0,0,7.9,6.4,20.4,16.4
2701,156,堡林,2014-06-12,19.6,16.5,24.8,48.5,15.5,55.0,78.1,17.6,995.0,1004.7,1001.3,1003.3,14.5,6.2,13.21,0,0,7.9,6.4,20.4,16.4
2702,156,堡林,2014-06-13,22.0,18.1,26.8,0,15.4,46.0,68.0,17.5,997.3,1008.2,1003.8,1005.6,14.5,9.0,20.06,0,0,6.9,5.6,24.0,16.6
2703,156,堡林,2014-06-13,22.0,18.1,26.8,0,15.4,46.0,68.0,17.5,997.3,1008.2,1003.8,1005.6,14.5,9.0,20.06,0,0,6.9,5.6,24.0,16.6
2704,156,堡林,2014-06-14,22.6,18.9,28.7,0,14.3,36.0,62.1,16.4,1000.0,1009.3,1006.7,1008.2,14.5,9.9,20.59,0,0,4.9,1.6,23.8,16.4
2705,156,堡林,2014-06-14,22.6,18.9,28.7,0,14.3,36.0,62.1,16.4,1000.0,1009.3,1006.7,1008.2,14.5,9.9,20.59,0,0,4.9,1.6,23.8,16.4
2706,156,堡林,2014-06-15,22.9,17.1,29.1,0,14.4,34.0,61.4,16.4,999.4,1008.9,1005.5,1007.7,14.5,11.7,21.97,0,0,5.9,0.6,25.9,14.4
2707,156,堡林,2014-06-15,22.9,17.1,29.1,0,14.4,34.0,61.4,16.4,999.4,1008.9,1005.5,1007.7,14.5,11.7,21.97,0,0,5.9,0.6,25.9,14.4
2708,156,堡林,2014-06-16,23.6,18.7,30.5,0,14.5,27.0,60.6,16.8,998.5,1008.2,1004.4,1006.7,14.5,8.1,21.23,0,0,8.6,2.4,26.9,17.2
2709,156,堡林,2014-06-16,23.6,18.7,30.5,0,14.5,27.0,60.6,16.8,998.5,1008.2,1004.4,1006.7,14.5,8.1,21.23,0,0,8.6,2.4,26.9,17.2
2710,156,堡林,2014-06-17,21.6,19.6,26.0,1.0,16.3,48.0,72.8,18.6,996.8,1007.3,1003.2,1005.1,14.5,3.0,11.06,0,0,8.4,5.9,24.1,17.9
2711,156,堡林,2014-06-17,21.6,19.6,26.0,1.0,16.3,48.0,72.8,18.6,996.8,1007.3,1003.2,1005.1,14.5,3.0,11.06,0,0,8.4,5.9,24.1,17.9
2712,156,堡林,2014-06-18,23.3,18.1,30.3,0,14.3,33.0,59.6,16.3,996.6,1006.7,1003.4,1004.9,14.5,10.9,21.9,0,0,3.8,3.8,27.8,15.4
2713,156,堡林,2014-06-18,23.3,18.1,30.3,0,14.3,33.0,59.6,16.3,996.6,1006.7,1003.4,1004.9,14.5,10.9,21.9,0,0,3.8,3.8,27.8,15.4
2714,156,堡林,2014-06-19,23.8,19.0,30.6,0,16.0,36.0,63.9,18.1,998.3,1007.9,1004.7,1006.5,14.5,9.3,21.76,0,0,3.9,2.5,28.8,16.5
2715,156,堡林,2014-06-19,23.8,19.0,30.6,0,16.0,36.0,63.9,18.1,998.3,1007.9,1004.7,1006.5,14.5,9.3,21.76,0,0,3.9,2.5,28.8,16.5
2716,156,堡林,2014-06-20,23.8,18.8,28.7,0,16.5,47.0,64.9,18.8,999.5,1009.0,1006.8,1007.7,14.5,6.3,17.37,0,0,6.6,1.9,26.8,16.4
2717,156,堡林,2014-06-20,23.8,18.8,28.7,0,16.5,47.0,64.9,18.8,999.5,1009.0,1006.8,1007.7,14.5,6.3,17.37,0,0,6.6,1.9,26.8,16.4
2718,156,堡林,2014-06-21,22.4,20.8,25.4,1.0,17.8,61.0,75.8,20.4,998.9,1008.2,1005.7,1007.1,14.5,1.0,7.31,0,0,9.6,4.6,25.5,19.0
2719,156,堡林,2014-06-21,22.4,20.8,25.4,1.0,17.8,61.0,75.8,20.4,998.9,1008.2,1005.7,1007.1,14.5,1.0,7.31,0,0,9.6,4.6,25.5,19.0
2720,156,堡林,2014-06-22,23.0,19.7,27.5,0,17.4,54.0,71.4,19.9,999.1,1009.2,1005.9,1007.4,14.5,2.2,14.01,0,0,9.4,4.6,25.6,17.9
2721,156,堡林,2014-06-22,23.0,19.7,27.5,0,17.4,54.0,71.4,19.9,999.1,1009.2,1005.9,1007.4,14.5,2.2,14.01,0,0,9.4,4.6,25.6,17.9
2722,156,堡林,2014-06-23,22.2,20.1,26.6,3.0,17.9,58.0,77.4,20.6,998.9,1009.1,1004.8,1007.1,14.5,3.9,12.68,0,0,8.3,8.3,24.6,19.0
2723,156,堡林,2014-06-23,22.2,20.1,26.6,3.0,17.9,58.0,77.4,20.6,998.9,1009.1,1004.8,1007.1,14.5,3.9,12.68,0,0,8.3,8.3,24.6,19.0
2724,156,堡林,2014-06-24,23.0,19.5,28.7,4.0,16.9,39.0,71.1,19.4,998.9,1009.0,1005.7,1007.1,14.5,8.9,17.68,0,0,5.8,5.6,24.6,18.3
2725,156,堡林,2014-06-24,23.0,19.5,28.7,4.0,16.9,39.0,71.1,19.4,998.9,1009.0,1005.7,1007.1,14.5,8.9,17.68,0,0,5.8,5.6,24.6,18.3
2726,156,堡林,2014-06-25,23.1,18.4,28.7,0,16.5,41.0,68.1,18.8,1000.6,1009.8,1007.3,1008.9,14.5,5.1,18.54,0,0,7.1,2.6,26.3,16.4
2727,156,堡林,2014-06-25,23.1,18.4,28.7,0,16.5,41.0,68.1,18.8,1000.6,1009.8,1007.3,1008.9,14.5,5.1,18.54,0,0,7.1,2.6,26.3,16.4
2728,156,堡林,2014-06-26,24.2,19.8,30.3,0.0,17.6,43.0,68.3,20.1,999.4,1009.8,1005.6,1007.6,14.5,6.3,16.9,0,0,7.0,3.3,29.7,18.4
2729,156,堡林,2014-06-26,24.2,19.8,30.3,0.0,17.6,43.0,68.3,20.1,999.4,1009.8,1005.6,1007.6,14.5,6.3,16.9,0,0,7.0,3.3,29.7,18.4
2730,156,堡林,2014-06-27,25.2,20.0,32.1,0,16.3,35.0,60.4,18.6,996.6,1007.6,1002.3,1004.8,14.5,11.2,24.02,0,0,3.9,1.0,30.8,18.0
2731,156,堡林,2014-06-27,25.2,20.0,32.1,0,16.3,35.0,60.4,18.6,996.6,1007.6,1002.3,1004.8,14.5,11.2,24.02,0,0,3.9,1.0,30.8,18.0
2732,156,堡林,2014-06-28,24.5,20.5,30.2,0,16.8,35.0,64.3,19.2,996.1,1006.4,1002.3,1004.3,14.5,11.0,22.66,0,0,5.5,4.4,32.0,18.5
2733,156,堡林,2014-06-28,24.5,20.5,30.2,0,16.8,35.0,64.3,19.2,996.1,1006.4,1002.3,1004.3,14.5,11.0,22.66,0,0,5.5,4.4,32.0,18.5
2734,156,堡林,2014-06-29,24.5,20.3,30.1,0,16.7,40.0,63.9,19.0,997.7,1007.6,1004.5,1005.9,14.5,7.9,17.75,0,0,4.6,2.9,30.1,17.6
2735,156,堡林,2014-06-29,24.5,20.3,30.1,0,16.7,40.0,63.9,19.0,997.7,1007.6,1004.5,1005.9,14.5,7.9,17.75,0,0,4.6,2.9,30.1,17.6
2736,156,堡林,2014-06-30,25.1,20.6,30.7,0,16.8,36.0,62.4,19.2,1000.7,1011.1,1007.5,1008.9,14.5,11.5,21.38,0,0,4.8,3.6,30.9,18.1
2737,156,堡林,2014-06-30,25.1,20.6,30.7,0,16.8,36.0,62.4,19.2,1000.7,1011.1,1007.5,1008.9,14.5,11.5,21.38,0,0,4.8,3.6,30.9,18.1
2738,156,堡林,2014-07-01,25.4,20.3,32.0,0,17.2,40.0,62.3,19.6,1002.3,1012.0,1008.9,1010.5,14.5,9.3,22.17,0,0,6.5,2.5,31.7,17.3
2739,156,堡林,2014-07-01,25.4,20.3,32.0,0,17.2,40.0,62.3,19.6,1002.3,1012.0,1008.9,1010.5,14.5,9.3,22.17,0,0,6.5,2.5,31.7,17.3
2740,156,堡林,2014-07-02,21.8,18.2,27.5,12.0,16.6,53.0,74.1,19.0,999.0,1010.8,1003.1,1007.3,14.5,0.0,6.56,0,0,10.0,5.9,23.8,18.3
2741,156,堡林,2014-07-02,21.8,18.2,27.5,12.0,16.6,53.0,74.1,19.0,999.0,1010.8,1003.1,1007.3,14.5,0.0,6.56,0,0,10.0,5.9,23.8,18.3
2742,156,堡林,2014-07-03,20.7,18.5,22.4,21.5,19.2,89.0,91.3,22.2,992.0,1003.1,999.0,1000.3,14.5,0.0,3.18,0,0,10.0,6.8,22.1,18.5
2743,156,堡林,2014-07-03,20.7,18.5,22.4,21.5,19.2,89.0,91.3,22.2,992.0,1003.1,999.0,1000.3,14.5,0.0,3.18,0,0,10.0,6.8,22.1,18.5
2744,156,堡林,2014-07-04,22.9,20.8,26.6,2.0,19.9,69.0,83.9,23.2,998.5,1010.8,1002.4,1006.8,14.5,1.8,9.97,0,0,9.4,6.9,24.8,20.8
2745,156,堡林,2014-07-04,22.9,20.8,26.6,2.0,19.9,69.0,83.9,23.2,998.5,1010.8,1002.4,1006.8,14.5,1.8,9.97,0,0,9.4,6.9,24.8,20.8
2746,156,堡林,2014-07-05,23.7,20.9,27.2,0.2,19.3,61.0,77.3,22.4,1002.2,1011.4,1009.6,1010.5,14.5,0.3,9.34,0,0,9.9,4.1,24.8,19.5
